type,city,neighborhood,sold,price,toList,aboveList,dom,forSale,newlyListed,priceDrop,soldYoY,priceYoY,toListYoY,aboveListYoY,domYoY,forSaleYoY,newlyListedYoY,priceDropYoY
neighborhood,Des Moines,Zenith,52,283653,-0.016902842,0.211538462,25,25,77,0.161073826,-0.103448276,0.255901991,-0.016635599,-0.047082228,12,-0.107142857,-0.144444444,0.07071238
neighborhood,Edmonds,Aurora Marketplace,23,354652,0.036453691,0.869565217,5,20,83,0.194915254,-0.394736842,-0.016865519,0.033168754,0.316933638,8,0.176470588,0.456140351,-0.102114449
neighborhood,Edmonds,Chase Lake,91,359417,0.001614466,0.494505495,6,41,160,0.254032258,-0.194690265,-0.062159645,0.000258511,0.043178061,10,-0.023809524,0.088435374,0.019905274
neighborhood,Edmonds,Downtown,91,519802,0.004804408,0.472527473,9,46,194,0.197841727,-0.325925926,-0.002666963,0.00692081,0.161416361,1,-0.06122449,0.328767123,0.013541385
neighborhood,Edmonds,Edmonds Bowl,25,590199,-0.010314706,0.24,18,17,70,0.194174757,-0.107142857,0.141822663,0.008085537,-0.188571429,6,-0.15,0.666666667,-0.091539528
neighborhood,Edmonds,Firdale,60,376083,0.010714922,0.683333333,7,33,122,0.256410256,-0.512195122,0.011829878,0.007890759,0.171138211,0,-0.153846154,-0.260606061,0.03938898
neighborhood,Edmonds,Madrona,10,361200,0.039190456,0.7,4,12,47,0.285714286,-0.545454545,0.002701075,0.038557351,0.290909091,17,0.2,0.342857143,-0.041871921
neighborhood,Edmonds,Maplewood,49,415724,-0.020309427,0.244897959,7,24,96,0.234042553,-0.505050505,0.1657796,-0.020901306,-0.280354566,2,-0.076923077,0,-0.007995663
neighborhood,Edmonds,Meadowdale,169,376699,0.00132246,0.343195266,23,105,317,0.149681529,0.165517241,0.096374707,0.001341196,-0.118873699,-15,0.590909091,0.268,-0.034661906
neighborhood,Edmonds,Olympic View,43,590232,-0.006314376,0.139534884,19,29,109,0.179190751,-0.434210526,0.282051171,0.006626632,-0.057833537,-8,-0.09375,0.068627451,-0.01770044
neighborhood,Edmonds,Perrinville,47,597446,-0.015704079,0.127659574,22,32,125,0.195876289,-0.426829268,0.298245309,-0.007586748,-0.128437987,-13,-0.111111111,0.096491228,0.004287504
neighborhood,Edmonds,Port of Edmonds,25,700744,0.002605355,0.24,39,14,55,0.195121951,-0.324324324,-0.037259708,0.039967354,0.050810811,-12,0.75,0.833333333,0.075121951
neighborhood,Edmonds,Seaview Park,35,348142,-0.006916095,0.314285714,35,17,70,0.242424242,-0.453125,0.0365935,-0.003725953,0.079910714,-28,-0.291666667,-0.255319149,0.001289491
neighborhood,Edmonds,South County Park,20,481400,-0.024703665,0,68,13,44,0.168831169,-0.285714286,-0.214085726,-0.021925196,-0.428571429,-52,-0.277777778,-0.24137931,-0.164502165
neighborhood,Edmonds,Talbot Park,39,494230,-0.021915246,0.076923077,45,27,97,0.226993865,-0.442857143,0.135617911,-0.019147966,-0.223076923,-27,-0.068965517,0.031914894,-0.094643562
neighborhood,Edmonds,Westgate,42,453902,0.021319935,0.595238095,9,17,71,0.225490196,-0.4,0.180247645,0.018870955,0.123809524,-3,-0.105263158,-0.013888889,0.045310016
neighborhood,Edmonds,Yost Park,61,432188,0.018555066,0.639344262,7,21,81,0.276422764,-0.217948718,0.114699639,0.017371088,0.126523749,2,-0.045454545,0.157142857,0.053345841
neighborhood,Everett,Bayside,37,200243,-0.000335538,0.297297297,27,17,65,0.323529412,-0.119047619,-0.023938115,0.000184975,-0.012226512,4,0,0.326530612,0.16191325
neighborhood,Everett,Boulevard Bluffs,41,449031,-0.002165123,0.195121951,50,20,41,0.371900826,0.28125,-0.083726141,0.015272059,0.101371951,-27,0.111111111,-0.254545455,0.108264463
neighborhood,Everett,Cascade View,40,217242,-0.003066782,0.25,25,30,105,0.150837989,-0.14893617,-0.115637009,-0.010898314,-0.196808511,-15,0.2,0.09375,-0.114468134
neighborhood,Everett,Delta,39,180146,-0.017349226,0.282051282,56,19,71,0.219298246,-0.235294118,0.175166673,-0.028779466,-0.345399698,-51,0.055555556,0.245614035,0.118380814
neighborhood,Everett,Downtown,3,,,,,2,11,0,,,,,,,,
neighborhood,Everett,Everett Mall South,41,244141,-0.007753687,0.268292683,25,21,57,0.165354331,-0.445945946,-0.022391915,-0.014902588,-0.407382993,-20,-0.222222222,-0.424242424,0.035724701
neighborhood,Everett,Evergreen,28,233642,-0.021772408,0.357142857,18,12,52,0.260869565,-0.263157895,0.090414386,-0.016426898,0.015037594,0,-0.2,-0.103448276,0.22826087
neighborhood,Everett,Glacier View,15,186763,0.000761905,0.4,10,17,28,0.090909091,-0.732142857,-0.216736145,-0.002291151,0.096428571,3,0.416666667,-0.034482759,-0.278953923
neighborhood,Everett,Harborview-Seahurst-Glenhaven,45,397733,-0.024288947,0.088888889,24,24,83,0.304964539,-0.296875,0.102630069,-0.023436674,-0.129861111,-1,0.043478261,0.62745098,0.172611598
neighborhood,Everett,Holly,31,273999,0.008752211,0.580645161,17,15,60,0.315217391,-0.340425532,0.102753675,0.00829661,0.070006863,-8,-0.117647059,-0.189189189,0.195217391
neighborhood,Everett,Lowell,13,183812,0.027744088,0.230769231,59,6,13,0.35483871,-0.458333333,0.096979029,0.009626388,-0.477564103,-20,0,-0.235294118,0.142717498
neighborhood,Everett,Northwest,37,246378,-0.004805175,0.513513514,11,23,77,0.325925926,-0.486111111,0.092992512,-0.004805175,0.277402402,4,0,0.026666667,-0.019662309
neighborhood,Everett,Northwest Everett,59,214932,-0.014618641,0.389830508,22,28,101,0.329411765,-0.337078652,-0.029350001,-0.014618641,0.086459722,-9,0.076923077,0.041237113,0.03194341
neighborhood,Everett,Pinehurst,71,212419,-0.008689815,0.211267606,48,27,100,0.198757764,-0.21978022,-0.046387911,-0.011707954,-0.228292834,-38,0.08,-0.00990099,0.119810396
neighborhood,Everett,Port Gardner,44,222189,0.007022863,0.295454545,17,36,139,0.268518519,-0.301587302,0.066033029,0.007902283,-0.06962482,15,0.090909091,0.432989691,-0.021481481
neighborhood,Everett,Riverside,84,197784,0.00948373,0.535714286,18,26,97,0.301282051,0.2,0.218294373,0.007774439,0.064285714,-8,0.238095238,0.310810811,0.237789988
neighborhood,Everett,Silver Lake,265,378103,0,0.366037736,7,133,529,0.23125,-0.332493703,0.216477167,0,-0.049579393,4,0,0.178173719,0.13625
neighborhood,Everett,South Forest Park,45,248498,0.002383762,0.288888889,32,10,28,0.193548387,0.40625,-0.069905493,0.016739019,0.101388889,-7,-0.090909091,-0.428571429,0.074145402
neighborhood,Everett,Valley View,7,296714,-0.007745302,0.571428571,18,4,9,0.111111111,0,0.545047438,-0.117691315,-0.428571429,-10,0,-0.4,-0.222222222
neighborhood,Everett,View Ridge-Madison,66,240828,0.000208942,0.454545455,16,23,114,0.198529412,-0.153846154,-0.010099266,-0.000684426,0.223776224,-6,-0.233333333,0.065420561,0.008585278
neighborhood,Everett,Westmont,16,262246,-0.018923885,0,33,11,15,0.164179104,4.333333333,,,,,,1.5,-0.121535181
neighborhood,Federal Way,Adelaide,21,272090,0.001406515,0.142857143,20,21,84,0.268292683,-0.571428571,-0.430498839,0.005115192,-0.12244898,47,0.166666667,1,0.098481362
neighborhood,Federal Way,Alderbrook,37,254186,0.000528934,0.351351351,44,17,75,0.145631068,-0.314814815,-0.089542776,0.003890111,-0.019019019,-33,-0.260869565,0.41509434,-0.018654646
neighborhood,Federal Way,Buenna,19,276678,0,0.210526316,148,8,20,0.333333333,-0.586956522,-0.199566048,0.010242302,0.080091533,-126,-0.384615385,-0.565217391,0.145833333
neighborhood,Federal Way,Campus Highlands,6,345000,0.02259887,0.5,65,4,6,0.428571429,0.5,0.15,0.064894592,0.5,-4,,1,
neighborhood,Federal Way,Enchanted Village,35,278734,0.001181787,0.485714286,6,16,72,0.285714286,-0.186046512,0.167755937,0.006939941,0.253156146,31,0.333333333,0.44,0.18426501
neighborhood,Federal Way,Lakota,4,170000,0.000294204,0,45,1,4,0,0.333333333,,,,,,3,
neighborhood,Federal Way,Laurelwood,30,213935,0.001184226,0.266666667,22,12,35,0.15,0.304347826,0.138557743,-0.047159753,-0.472463768,46,-0.076923077,0.346153846,-0.153797468
neighborhood,Federal Way,Madrona,25,218164,-0.012308534,0.24,21,11,38,0.25,-0.305555556,-0.039124058,-0.042587844,-0.176666667,-11,0.1,0.583333333,0
neighborhood,Federal Way,Marine Hills,38,447550,-0.000750069,0.447368421,45,39,114,0.280172414,-0.025641026,0.467872757,0.032450612,0.293522267,-14,0.772727273,0.605633803,0.017014519
neighborhood,Federal Way,Mirror Lake,81,220482,5.53E-05,0.283950617,35,28,110,0.30952381,0.08,0.201811859,-0.004595848,-0.102716049,-24,-0.151515152,-0.140625,0.101401982
neighborhood,Federal Way,Redondo,123,371379,-0.003262238,0.268292683,40,102,319,0.256535948,-0.356020942,0.10504798,0.003792738,0.01174818,-4,0.243902439,0.265873016,0.071951769
neighborhood,Federal Way,Steel Lake,20,231131,-0.000437134,0.35,5,13,53,0.2125,-0.512195122,0.088699953,0.000278308,0.130487805,18,-0.133333333,0.204545455,-0.173863636
neighborhood,Federal Way,Twin Lakes,194,258102,-0.00573249,0.242268041,38,77,260,0.261904762,0.026455026,0.169093767,-0.006347679,-0.186303387,-28,0.084507042,0.06122449,0.03968254
neighborhood,Federal Way,West Campus,51,329329,-0.001932728,0.196078431,26,25,59,0.226666667,0.5,0.304417916,0.012901441,0.019607843,30,0.470588235,-0.092307692,0.022783172
neighborhood,Issaquah,Gilman,3,,,,,2,12,0,0,,,,,-0.333333333,0.714285714,0
neighborhood,Issaquah,Issaquah Highlands,112,748990,0.020932694,0.741071429,6,45,223,0.156133829,-0.52742616,0.259568815,0.019026401,0.112379445,5,-0.081632653,0.149484536,-0.112573654
neighborhood,Issaquah,Montreux,13,906384,0,0.461538462,9,14,44,0.25,0.625,0.066334118,0,0.461538462,-3,1.8,2.142857143,0.15
neighborhood,Issaquah,Newport,17,718014,-0.002872212,0.352941176,21,4,10,0,0.416666667,0.240093264,-0.002872212,0.019607843,-11,-0.555555556,-0.615384615,-0.108695652
neighborhood,Issaquah,North Issaquah,16,784718,0.014287669,0.5625,6,8,38,0.152173913,-0.2,0.066518977,0.019557338,0.2625,31,0,0.310344828,-0.086956522
neighborhood,Issaquah,Olde Town,14,387071,-0.001461578,0.285714286,10,7,29,0.170731707,0.4,0.072515932,0.005692994,-0.014285714,-7,0.166666667,0.380952381,0.062623599
neighborhood,Issaquah,Providence Point,0,,,,,0,0,,-1,,,,,-1,-1,
neighborhood,Issaquah,Squak Mountain,57,508245,0.012793852,0.578947368,8,17,80,0.25,0.055555556,0.144281015,0.009445224,-0.050682261,0,0.133333333,0.012658228,0.152173913
neighborhood,Issaquah,Sycamores,6,623225,0.061000202,0.5,39,3,4,0.454545455,0,-0.151497617,0.04658737,-0.5,-30,,-0.692307692,
neighborhood,Issaquah,Talus,47,743714,0.006367836,0.595744681,4,14,60,0.035294118,0.205128205,0.179779309,0.000414693,0.134206219,2,0,-0.032258065,0.000410397
neighborhood,Kenmore,Inglewood,231,445483,0.000930477,0.493506494,7,82,333,0.192307692,0.196891192,0.039767065,0.001053897,0.011641209,4,0.261538462,0.266159696,0.021765057
neighborhood,Kenmore,Kenmore,241,455257,0.001023069,0.497925311,7,96,378,0.191304348,0.012605042,0.02853186,0.001023069,0.039942118,5,0.215189873,0.235294118,0.022883295
neighborhood,Kirkland,Bridle Trails,41,825983,0.003603267,0.341463415,10,17,71,0.1,0.708333333,0.485914999,-0.017103061,-0.200203252,-3,0.307692308,0.339622642,-0.057894737
neighborhood,Kirkland,Central Houghton,43,971151,0.002323355,0.441860465,11,18,70,0.093457944,-0.022727273,0.244709525,0.014628554,0.055496829,33,-0.181818182,0.014492754,0.026293765
neighborhood,Kirkland,Downtown,25,1234560,-0.03496317,0.12,35,19,53,0.210526316,-0.444444444,0.600692887,-0.016659467,-0.302222222,-12,-0.05,-0.036363636,-0.035236396
neighborhood,Kirkland,Everest,11,724545,0.013782069,1,23,4,13,0.2,-0.388888889,-0.002300968,0.010381615,0.5,-19,-0.2,-0.48,0.096551724
neighborhood,Kirkland,Feriton,40,944288,-0.003176025,0.325,9,17,52,0.18,-0.272727273,0.010983599,2.20E-05,-0.020454545,24,-0.46875,-0.485148515,0.070625
neighborhood,Kirkland,Finn Hill,206,442009,0.003595499,0.519417476,6,66,283,0.206030151,-0.067873303,0.048415904,-0.00692182,-0.073342705,1,0.118644068,0.328638498,0.022414332
neighborhood,Kirkland,Firloch,4,466000,0.096470588,1,6,5,10,0.111111111,,,,,,-0.375,-0.642857143,-0.068376068
neighborhood,Kirkland,Highlands,26,748846,-0.012581387,0.153846154,23,20,83,0.20661157,-0.580645161,0.37576105,-0.011868294,-0.313895782,1,0.176470588,0.064102564,-0.045815614
neighborhood,Kirkland,Juanita,87,529045,-0.001685471,0.413793103,12,36,135,0.120930233,-0.340909091,0.125977431,-0.019813693,-0.177115987,-6,-0.12195122,-0.237288136,-0.055299276
neighborhood,Kirkland,Lake Park,10,500000,-0.007468449,0.3,32,8,24,0.261904762,-0.705882353,-0.115632782,0.003345978,-0.082352941,-16,-0.111111111,-0.25,0.205300988
neighborhood,Kirkland,Lakeview,12,997916,-0.009408716,0.5,27,13,31,0.346153846,-0.5,-0.348654087,0.007677407,0.5,-10,0.3,-0.060606061,0.275978408
neighborhood,Kirkland,Market,25,1234560,-0.03496317,0.12,35,21,59,0.2109375,-0.479166667,0.545756294,-0.015750642,-0.275833333,-9,-0.045454545,0.017241379,-0.010436546
neighborhood,Kirkland,Moss Bay,21,882142,-0.001566502,0.19047619,3,6,17,0.121212121,-0.192307692,0.119723897,0.011158192,-0.078754579,62,-0.684210526,-0.725806452,0.014069264
neighborhood,Kirkland,Norkirk,91,1067445,-0.012306358,0.252747253,13,33,135,0.225641026,-0.052083333,0.3904799,-0.003053004,-0.080586081,-6,0.03125,0.046511628,0.172730973
neighborhood,Kirkland,North Juanita,40,467534,0.014228166,0.6,7,9,39,0.181818182,0.111111111,0.264152066,-0.04435465,-0.233333333,-3,-0.25,-0.303571429,-0.003896104
neighborhood,Kirkland,North Rose Hill,84,554434,0.012202529,0.595238095,9,32,100,0.131578947,0.037037037,0.056072808,0.0127795,0.101410935,-3,-0.157894737,-0.390243902,-0.103976608
neighborhood,Kirkland,Oskams Corner,23,417047,0.011253344,0.608695652,13,17,79,0.215686275,-0.477272727,0.168349423,-0.006798084,-0.095849802,-8,-0.105263158,-0.0125,0.153186275
neighborhood,Kirkland,South Juanita,51,647352,-0.002881738,0.31372549,21,26,92,0.070512821,-0.46875,0.313148484,-0.003033564,-0.21752451,-14,-0.103448276,-0.25203252,-0.100915751
neighborhood,Kirkland,South Rose Hill,51,567273,0.009563126,0.666666667,8,13,54,0.12987013,-0.072727273,0.025895463,0.013820638,0.303030303,1,-0.434782609,-0.443298969,0.035667231
neighborhood,Kirkland,Sweetbriar,26,470516,0.016047487,0.730769231,5,15,81,0.147727273,-0.380952381,0.134815336,-0.012501113,0.04029304,2,0.5,0.8,0.096003135
neighborhood,Kirkland,Totem Lake,3,,,,,1,4,1,-0.571428571,,,,,,-0.692307692,1
neighborhood,Lynnwood,Alderwood Manor,155,338025,-0.000525386,0.335483871,16,66,211,0.25440806,-0.104046243,-0.010621857,-0.000525386,-0.126943875,-4,0.137931034,-0.04954955,0.142979489
neighborhood,Lynnwood,Beverly Acres,18,304555,0.005412925,0.666666667,6,15,46,0.147540984,-0.307692308,-0.027397217,-0.017884896,0.051282051,3,0.666666667,0.15,0.020268256
neighborhood,Lynnwood,Cedar Valley,12,374500,0.009343335,0.666666667,10,4,12,0.375,0.2,0.51160444,0.045667614,-0.033333333,15,0.333333333,-0.294117647,0.160714286
neighborhood,Lynnwood,Dale Way Neighborhood Park,18,297608,-0.014509535,0,6,5,14,0.290322581,0.384615385,0.216981672,-0.018111928,-0.538461538,2,0,-0.3,
neighborhood,Lynnwood,Floral Hills,61,378852,-0.001112272,0.278688525,8,25,107,0.195945946,-0.336956522,0.063829429,-0.001112272,-0.080007128,20,-0.074074074,0.103092784,0.158445946
neighborhood,Lynnwood,Lake Serene,47,346794,-0.004050827,0.276595745,27,25,97,0.12,0.205128205,0.083812536,-0.006710548,-0.261865794,-10,0.5625,0.293333333,-0.015416667
neighborhood,Lynnwood,Logan Park,23,436587,0.005083612,0.565217391,20,7,30,0.214285714,0.045454545,0.310359834,-0.008868268,-0.162055336,-3,-0.3,-0.268292683,0.149769585
neighborhood,Lynnwood,Lynndale Park,47,340170,-0.003318614,0.234042553,6,12,51,0.246376812,0.146341463,0.254115314,-0.026325513,-0.47327452,0,-0.2,-0.32,0.137681159
neighborhood,Lynnwood,Martha Lake,148,371493,-0.00063274,0.195945946,27,66,191,0.214105793,-0.06918239,0.106081628,-0.004350227,-0.388959714,-17,-0.057142857,-0.220408163,0.100091542
neighborhood,Lynnwood,Seattle Heights,10,259000,-0.017619155,0.3,40,10,33,0.241935484,-0.333333333,0.052717148,0.001536593,0.3,-28,-0.166666667,-0.25,0.075268817
neighborhood,Medina,Hunts Point,23,2326086,-0.057320472,0.130434783,68,18,30,0.179245283,0,-0.052242102,-0.046488212,-0.130434783,-56,-0.181818182,-0.5,0.028869343
neighborhood,Mercer Island,Beaumont,33,2048500,-0.043962005,0.090909091,49,7,17,0.209302326,3.714285714,1.483030303,-0.030229409,0.090909091,12,-0.416666667,-0.19047619,-0.13495997
neighborhood,Mercer Island,East Seattle,28,1341764,-0.01314171,0.25,14,13,25,0.113924051,0.4,-0.1978454,0.011833874,-0.1,81,-0.1875,-0.21875,-0.013735524
neighborhood,Mercer Island,First Hill,6,798250,-0.002764011,0.5,10,2,5,,-0.6,-0.075742243,-0.005824468,0.1,-3,-0.666666667,-0.666666667,
neighborhood,Mercer Island,Fortuna,22,1411318,0.023774866,0.545454545,35,12,34,0.112676056,1.444444444,0.946645517,0.055774866,0.212121212,8,0.090909091,0.307692308,-0.008536065
neighborhood,Mercer Island,McGilvara,9,1512222,-0.018226138,0.333333333,15,3,8,,2,,,,,-0.571428571,-0.111111111,
neighborhood,Mercer Island,Mercer Heights,5,902900,0.014019927,0.6,13,3,6,,0.666666667,,,,,,2,
neighborhood,Mercer Island,Mercerwood,18,1614166,-0.007246377,0.222222222,5,7,13,0.230769231,-0.357142857,0.354491094,-0.009358264,-0.313492063,1,-0.222222222,-0.704545455,0.093514329
neighborhood,Mercer Island,Pioneer Park,50,965895,0.014169355,0.56,5,17,73,0.13592233,0.5625,0.071171918,0.020073055,0.185,4,1.125,1.027777778,-0.041855448
neighborhood,Mercer Island,South End,114,1146754,-0.001837685,0.368421053,5,50,172,0.238255034,0.1875,0.049675785,0.010435051,0.045504386,3,0.063829787,0.162162162,0.019945174
neighborhood,Mercer Island,The Lakes,8,2162500,-0.007870957,0.5,8,3,6,0.8,-0.2,0.663135308,-0.081820136,-0.2,-4,0,-0.25,0.442857143
neighborhood,Mountlake Terrace,East Terrace,51,324011,0.005695876,0.450980392,21,10,35,0.379310345,1.833333333,0.062815513,-0.035934832,-0.049019608,-8,-0.411764706,-0.146341463,0.242946708
neighborhood,Mountlake Terrace,Gateway,33,289542,0.00083529,0.454545455,6,9,31,0.173076923,0.269230769,0.404500541,-0.04551108,-0.314685315,37,-0.4,-0.575342466,0.041208791
neighborhood,Mountlake Terrace,Lake Ballinger,52,331538,-0.016970783,0.173076923,18,18,79,0.090909091,-0.054545455,0.144307765,-0.009499076,0.009440559,-2,-0.052631579,0.025974026,-0.107289107
neighborhood,Mountlake Terrace,Town Center,36,275555,0.004928169,0.388888889,10,14,49,0.19047619,-0.027027027,0.280525492,-0.000261913,-0.124624625,5,-0.066666667,-0.234375,0.12306046
neighborhood,Newcastle,May Creek,115,552279,0.005156328,0.547826087,9,57,246,0.170588235,-0.32748538,0.21942813,0.002122295,0.050750064,-2,-0.05,0.012345679,0.028526954
neighborhood,Normandy Park,Highline,128,478533,-0.004392333,0.3125,47,43,121,0.234615385,0.454545455,0.324244596,-0.002331262,-0.005681818,-29,0.023809524,-0.224358974,0.122615385
neighborhood,Normandy Park,Woodside Park,89,496471,0,0.415730337,71,25,60,0.226666667,1.170731707,0.846873524,0.003223789,0.12304741,-48,0.041666667,-0.25,0.151324201
neighborhood,Redmond,Bear Creek,0,,,,,2,4,,-1,,,,,,-0.333333333,
neighborhood,Redmond,Downtown,3,,,,,1,3,0,,,,,,,,0
neighborhood,Redmond,Education Hill,164,563480,0.028412248,0.768292683,6,55,250,0.066666667,-0.251141553,-0.022525218,0.018162185,0.092493596,0,-0.112903226,0.077586207,-0.025474255
neighborhood,Redmond,English Hill,38,604184,0.000510688,0.394736842,18,11,55,0.194029851,-0.191489362,0.130882213,-0.004789506,-0.073348264,-12,-0.352941176,-0.375,0.06657887
neighborhood,Redmond,Grass Lawn,83,576019,0.063456001,0.795180723,7,35,158,0.127962085,-0.034883721,0.194864327,0.058848585,0.388203979,2,0.590909091,0.755555556,0.021901479
neighborhood,Redmond,Idylwood,72,623194,0.015009663,0.638888889,6,23,99,0.173913043,-0.265306122,0.096543181,-0.000543629,-0.024376417,-1,0.095238095,-0.057142857,0.029913043
neighborhood,Redmond,North Redmond,77,770742,0.004203569,0.480519481,6,55,188,0.145454545,-0.442028986,0.1264008,0.001674826,-0.244118201,0,-0.017857143,0.119047619,0.100678426
neighborhood,Redmond,Overlake,115,634426,0.023807213,0.686956522,6,37,166,0.169642857,-0.128787879,0.122532176,0.008691593,0.080895916,-1,0.057142857,-0.040462428,0.049450549
neighborhood,Redmond,River Trail,0,,,,,0,0,,,,,,,,,
neighborhood,Redmond,Rose Hill / Willows,45,672771,0.000267738,0.355555556,13,16,54,0.144329897,1.8125,0.150220719,-0.012763384,-0.456944444,-8,1.666666667,1.076923077,-0.189003436
neighborhood,Redmond,Sammamish Valley,12,1061786,-0.027362595,0.25,98,7,10,,-0.454545455,0.236596183,-0.014103835,-0.25,106,-0.363636364,-0.583333333,
neighborhood,Redmond,Southeast Redmond,13,737584,0.029681804,0.769230769,8,6,27,0.242424242,-0.35,0.101726713,-0.026320178,0.119230769,-4,0.5,0.227272727,
neighborhood,Redmond,Valley View,0,,,,,0,0,,,,,,,,,
neighborhood,Redmond,Willow-Rose Hill,52,689488,0.000500953,0.307692308,15,18,61,0.132075472,1.6,0.311499358,-0.010242975,-0.342307692,-1,2,1.346153846,-0.201257862
neighborhood,Renton,Boulevard Lane,24,321804,0.002251239,0.25,16,13,56,0.368421053,-0.351351351,-0.034404537,0.008331462,-0.128378378,13,0.444444444,0.244444444,0.255213505
neighborhood,Renton,Briarwood,139,448529,0,0.352517986,18,74,260,0.260180995,-0.276041667,0.180824233,-1.41E-05,-0.053732014,-8,0.345454545,0.232227488,0.079752861
neighborhood,Renton,Candlewood Ridge,111,347925,0.000174932,0.279279279,17,41,145,0.181451613,-0.274509804,0.114679781,0.000174932,-0.060590002,-1,-0.267857143,-0.331797235,0.044546851
neighborhood,Renton,Carriage Wood,14,336157,-0.011362102,0,10,11,34,0.3125,-0.575757576,-0.035843558,-0.043030172,-0.727272727,-7,0.222222222,-0.170731707,-0.002314815
neighborhood,Renton,Cascade,68,222647,0.006364981,0.470588235,8,24,102,0.083333333,-0.055555556,0.098889004,-0.032719676,-0.154411765,1,-0.04,0.159090909,-0.042494481
neighborhood,Renton,Cascade Vista,78,275042,0.00332836,0.525641026,7,34,120,0.084158416,0.026315789,0.260931755,-0.017408539,0.03879892,-1,0.133333333,0.043478261,-0.065841584
neighborhood,Renton,Downtown,7,190377,-0.021960403,0.571428571,70,5,8,0.47826087,-0.740740741,-0.198473379,-0.010357069,0.238095238,-43,0,-0.466666667,0.344927536
neighborhood,Renton,Emerald Crest,3,,,,,4,8,0.083333333,-0.571428571,,,,,,0.333333333,0.083333333
neighborhood,Renton,Fairwood Firs,4,379950,0,0,2,3,14,0.2,-0.666666667,0.02,-0.024435553,-0.5,0,-0.25,-0.222222222,-0.063157895
neighborhood,Renton,Highlands Park,45,221866,0.00332063,0.511111111,20,22,88,0.167938931,0.184210526,0.077432608,-0.010866769,-0.015204678,21,0.375,2.034482759,0.03528587
neighborhood,Renton,Kennydale,147,456585,3.00E-05,0.482993197,8,55,203,0.176829268,0.3125,0.206511571,0.000889633,0.107993197,5,0.222222222,0.134078212,0.016977967
neighborhood,Renton,Liberty Ridge,18,323691,-0.007431353,0.166666667,16,12,43,0.04109589,-0.181818182,0.123455076,-0.047725357,-0.833333333,-12,1.4,1.15,-0.055678303
neighborhood,Renton,Maple Valley Heights,20,351250,-0.022502742,0.3,38,12,33,0.203389831,0.538461538,0.064297185,-0.036048738,-0.161538462,-33,0.5,0.571428571,0.075730256
neighborhood,Renton,Maplewood Heights,137,443785,-0.001723456,0.255474453,50,63,178,0.224867725,-0.179640719,0.134303752,-0.00367182,-0.271471655,-41,0.3125,0,0.130130883
neighborhood,Renton,Northwest Spring Glen,110,311510,-0.001885571,0.263636364,15,42,145,0.24,0.037735849,0.034504516,-0.002565737,-0.113722127,0,0.135135135,0.098484848,0.107579909
neighborhood,Renton,Renton Park,33,226754,0.007120528,0.484848485,19,9,50,0.107142857,-0.377358491,-0.053120367,-0.032823034,-0.081189251,-8,-0.181818182,0.063829787,0.004201681
neighborhood,Renton,Southeast Spring Glen,146,322828,0,0.383561644,19,72,284,0.212471132,-0.156069364,0.090988969,0.001546581,-0.044184021,-9,0.411764706,0.543478261,0.064930148
neighborhood,Renton,Southwest Spring Glen,148,308645,-0.00083593,0.439189189,18,69,245,0.172330097,-0.241025641,0.010771034,-0.00083593,0.039189189,-4,0.095238095,0.150234742,-0.021303855
neighborhood,Renton,Springbrook,46,263244,0.000113995,0.47826087,14,16,54,0.175257732,-0.445783133,-0.248694282,-0.001607225,0.008381351,8,-0.448275862,-0.509090909,-0.034969541
neighborhood,Renton,Talbot Hill,75,336013,-0.00348458,0.253333333,13,30,102,0.25,0.171875,0.048965435,-0.004185373,-0.090416667,4,0.363636364,0.214285714,0.17481203
neighborhood,Sammamish,Aldarra Estates,7,1058571,-0.019140499,0,12,4,9,0.157894737,1.333333333,,,,,-0.333333333,0,0.040247678
neighborhood,Sammamish,Sahalee,28,669842,-0.007920776,0.357142857,11,12,48,0.260273973,0,0.176389389,-0.006635014,-0.071428571,2,0.090909091,0.142857143,0.152581665
neighborhood,Seatac,Seattle-Tacoma International Airport,224,285553,0,0.357142857,38,92,304,0.282608696,0.02283105,0.307908285,6.67E-06,0.055772994,-11,0.045454545,0.256198347,0.090593487
neighborhood,Seattle,Adams,43,555302,0.042943386,0.651162791,6,14,55,0.097560976,-0.527472527,0.109146581,0.03775675,0.266547406,0,-0.176470588,-0.303797468,0.019129603
neighborhood,Seattle,Admiral,188,593962,0.023253169,0.526595745,7,74,289,0.187782805,0.056179775,0.165106553,0.020017164,0.110865408,1,0.396226415,0.363207547,-0.068467195
neighborhood,Seattle,Alki,66,658798,0.015146502,0.484848485,7,24,112,0.230769231,0.2,0.05276127,0.030840946,0.193939394,22,-0.142857143,0.244444444,0.093864469
neighborhood,Seattle,Allentown,76,231723,-0.001842236,0.355263158,8,32,95,0.169312169,-0.40625,0.035689065,-0.00702646,-0.168174342,13,-0.396226415,-0.460227273,-0.120908651
neighborhood,Seattle,Arbor Heights,82,389583,-0.008490627,0.329268293,12,29,125,0.209302326,-0.196078431,0.201689719,-0.008867681,-0.023672884,0,0,0.420454545,-0.010350854
neighborhood,Seattle,Atlantic,30,371100,0.003436088,0.466666667,3,15,68,0.25,-0.318181818,-0.113716967,-0.00283425,0.193939394,3,-0.210526316,-0.268817204,0.030701754
